subject,relation,relation_category,object,article_number,confidence,concepts,created_at
증권,정의함,LOGICAL,기업어음증권,제469조제2항제3호,0.96,증권|기업어음증권,2026-04-09
증권,정의함,LOGICAL,지분증권,제469조제2항제3호,0.96,증권|지분증권,2026-04-09
증권,정의함,LOGICAL,수익증권,제469조제2항제3호,0.95,증권|수익증권,2026-04-09
제469조제2항제3호,참조함,STRUCTURE,제7항제1호,제469조제2항제3호,0.94,제469조제2항제3호|제7항제1호,2026-04-09
사채,정의함,LOGICAL,제7항제1호에 해당,제469조제2항제3호,0.93,사채|제7항제1호,2026-04-09
수익증권,정의함,LOGICAL,제110조,제110조,0.99,DEFINITION,2026-04-09
수익증권,정의함,LOGICAL,신탁의 수익 권이 표시된 것을 말한다,제189조,1.0,수익증권|신탁|수익 권,2026-04-09
투자계약증권,정의함,LOGICAL,특정 투자자가 투자하고 타인과의 공동사업 결과에 따른 손익을 귀속받는 계약상의 권리,제189조,1.0,투자계약증권|투자자|공동사업|손익|계약상의 권리,2026-04-09
파생결합증권,정의함,LOGICAL,기초자산의 가격·이자율·지표·단위 등의 변동과 연계하여 지급·회수되는 금전등이 결정되는 권리,제189조,1.0,파생결합증권|기초자산|가격|이자율|지표|단위|권리,2026-04-09
계약상의 권리,정의함,LOGICAL,제5조제1항제2호,제5조제1항제2호,0.96,계약상의 권리|제5조제1항제2호,2026-04-09
해당 사채,권한을가짐,ACTION,주식 전환,제5조제1항,0.96,주식 전환|객관적이고 합리적인 기준|미리 정하는 사유,2026-04-09
해당 사채,권한을가짐,ACTION,상환 및 이자지급 의무 감면,제5조제1항,0.95,상환·이자 감면|조건|객관적이고 합리적인 기준,2026-04-09
사채,정의함,LOGICAL,주권상장법인이 발행하는 사채,제165조의11제1항,0.97,주권상장법인|발행,2026-04-09
조건부자본증권,참조함,STRUCTURE,제33조제1항제2호부터 제4호까지의 규정,제33조제1항제2호부터 제4호까지,0.96,조건부자본증권|제33조 규정,2026-04-09
조건부자본증권,정의함,LOGICAL,상각형 조건부자본증권,제15조의2,0.96,상각형|조건부자본증권,2026-04-09
조건부자본증권,정의함,LOGICAL,은행주식 전환형 조건부자본증권,제33조제1항제2호부터 제4호까지,0.92,은행주식 전환형|조건부자본증권,2026-04-09
조건부자본증권,정의함,LOGICAL,은행지주회사주식 전환형 조건부자본증권,제33조제1항제2호부터 제4호까지,0.92,은행지주회사주식 전환형|조건부자본증권,2026-04-09
조건부자본증권,정의함,LOGICAL,전환형 조건부자본증권,제15조의2,0.96,전환형|조건부자본증권,2026-04-09
조건부자본증권,참조함,STRUCTURE,제15조의2제1항제2호,제15조의2,0.92,제15조의2제1항제2호,2026-04-09
조건부자본증권,참조함,STRUCTURE,제15조의2제1항제3호,제15조의2,0.92,제15조의2제1항제3호,2026-04-09
조건부자본증권,정의함,LOGICAL,"상각형 조건부자본증권, 보험회사주식 전환형 조건부자본증권, 금융지주회사주식 전환형 조건부자본증권",제114조의2제1항,0.96,조건부자본증권|상각형|보험회사주식 전환형|금융지주회사주식 전환형,2026-04-09
조건부자본증권,참조함,STRUCTURE,제114조의2제1항제1호~제3호,제114조의2제1항,0.94,조건부자본증권|제114조의2제1항제1호|제114조의2제1항제3호,2026-04-09
조건부자본증권,준용함,STRUCTURE,상법,제114조의2제1항,0.92,조건부자본증권|상법,2026-04-09
제469조제2항제2호,정의함,LOGICAL,미정의 개념,제469조제2항제2호,0.3,,2026-04-09
제513조,정의함,LOGICAL,미정,제513조,0.3,,2026-04-09
증권예탁증권,정의함,LOGICAL,제2항제1호부터 제5호까지의 증권을 예탁받은 자가 그 증권이 발행된 국가 외의 국가에서 발행한 것으로서 그 예탁받은 증권에 관련된 권리가 표시된 것,제516조의2,0.99,증권예탁증권|예탁받은 자|증권|제2항,2026-04-09
증권예탁증권,준용함,STRUCTURE,제2조,제516조의2,0.95,제2조|제2항,2026-04-09
파생상품,정의함,LOGICAL,계약상의 권리(기초자산·가격·이자율·지표·단위·지수 등에 의하여 산출된 금전 등을 장래에 인도·수수·교환할 것을 약정하는 계약),제5조,0.99,기초자산|가격|이자율|지표|단위|지수|금전,2026-04-09
장내파생상품,정의함,LOGICAL,파생상품시장에서 거래되는 파생상품 또는 해외 파생상품시장 등에서 거래되는 파생상품,제5조,0.98,파생상품시장|해외 파생상품시장,2026-04-09
장외파생상품,정의함,LOGICAL,파생상품이면서 장내파생상품이 아닌 것,제5조,0.98,파생상품|장내파생상품,2026-04-09
매매계약이 아닌 계약,간주함,LOGICAL,매매계약,제5조,0.97,매매계약,2026-04-09
파생상품,참조함,STRUCTURE,대통령령으로 정하는 금융투자상품,제5조,0.95,대통령령|금융투자상품,2026-04-09
시행일,정의함,LOGICAL,공포한 날부터 시행,제1조,0.98,시행일|공포한 날,2026-04-09
법,요구함,ACTION,공포한 날부터 시행,제1조,0.97,시행|공포한 날,2026-04-09
법률 개정,요구함,ACTION,자본시장과 금융투자업에 관한 법률,제2조,0.97,개정|MANDATORY,2026-04-09
노동절,정의함,LOGICAL,근로자의 날,제134조제2항,0.99,바꾸다|근로자의 날 제정에 관한 법률|노동절 제정에 관한 법률,2026-04-09
노동절,참조함,STRUCTURE,근로자의 날 제정에 관한 법률,제134조제2항,0.95,바꾸다|근로자의 날 제정에 관한 법률,2026-04-09
