subject,relation,relation_category,object,article_number,confidence,concepts,created_at
대통령령으로 정하는 자,정의함,LOGICAL,공제회 또는 공제조합,제6조제6항제10호,0.95,정의|대통령령,2026-04-30
성과보상기금,정의함,LOGICAL,제35조의2에 따른 성과보상기금,제35조의2,0.9,정의|제35조의2에 따른 성과보상기금,2026-04-30
성과보상기금,참조함,STRUCTURE,제35조의2,제35조의2,0.8,제35조의2에 따른,2026-04-30
관리ㆍ운용하는 자,준용함,STRUCTURE,법,제35조의4,0.85,관리ㆍ운용|법,2026-04-30
"투자구조, 관리주체 등 대통령령으로 정하는 요건을 갖춘 자",정의함,LOGICAL,금융위원회가 정하여 고시하는 자,제6조제6항제11호,0.95,요건을 모두 충족하는 자|금융위원회 고시,2026-04-30
"투자구조, 관리주체 등 대통령령으로 정하는 요건을 갖춘 자",충족함,ACTION,법령에 따라 설립되거나 설치되는 자,제6조제6항제11호,0.9,설립|설치|법령,2026-04-30
"투자구조, 관리주체 등 대통령령으로 정하는 요건을 갖춘 자",충족함,ACTION,법령에 따라 운용자산을 전문적이고 독립적으로 운용하는 관리주체가 있을 것,제6조제6항제11호,0.9,운용자산|전문적|독립적|관리주체,2026-04-30
"투자구조, 관리주체 등 대통령령으로 정하는 요건을 갖춘 자",충족함,ACTION,고유재산과 운용자산을 명확하게 구분하여 회계처리할 것,제6조제6항제11호,0.9,고유재산|운용자산|회계처리|구분,2026-04-30
"투자구조, 관리주체 등 대통령령으로 정하는 요건을 갖춘 자",충족함,ACTION,투자결과를 투자자 또는 수익자에게 실질적으로 귀속시킬 것,제6조제6항제11호,0.9,투자결과|투자자|수익자|귀속,2026-04-30
투자대상자산,정의함,LOGICAL,투자대상자산,229,0.85,투자대상자산|정의,2026-04-30
투자대상자산,정의함,LOGICAL,"부동산, 부동산 관련 권리 등",제6조제7항,0.95,투자대상자산 정의|자산 목록,2026-04-30
사업수익권,정의함,LOGICAL,출자지분 또는 권리,제106조제2항,0.95,사업수익권 정의|출자지분 또는 권리,2026-04-30
사업수익권,정의함,LOGICAL,합자회사ㆍ유한책임회사ㆍ합자조합ㆍ익명조합의 출자지분,제106조제2항,0.9,상법 출자지분|사업수익권 정의,2026-04-30
사업수익권,정의함,LOGICAL,민법에 따른 조합의 출자지분,제106조제2항,0.9,민법 출자지분|사업수익권 정의,2026-04-30
사업수익권,정의함,LOGICAL,계약상의 출자지분 또는 권리,제106조제2항,0.9,계약 출자지분|사업수익권 정의,2026-04-30
금지금,정의함,LOGICAL,각 호 외의 부분에 따른 금지금 (金地金),제106조의3제1항,0.95,금지금|정의,2026-04-30
거래소,정의함,LOGICAL,제8조의2제2항에 따른 거래소,제8조의2제2항,0.95,거래소 정의|제8조의2제2항에 따른 거래소,2026-04-30
거래소,참조함,STRUCTURE,제8조의2제2항,제8조의2제2항,0.9,거래소 정의 참조|제8조의2제2항,2026-04-30
은행,거래되는,ACTION,금지금,제377조제1항제12호,0.95,금지금|거래,2026-04-30
은행,개설한,ACTION,시장,제377조제1항제12호,0.9,시장|개설,2026-04-30
은행,준용함,STRUCTURE,은행법 시행령,제377조제1항제12호,0.85,은행법 시행령|준용,2026-04-30
금지금 6. 법,금지함,ACTION,그 판매를 대행하거나 매매ㆍ대여하는,제18조제1항제4호,0.95,금지금|법,2026-04-30
금지금 6. 법,참조함,STRUCTURE,제18조제1항제4호,제18조제1항제4호,0.9,제18조제1항제4호,2026-04-30
제336조제1항제1호,참조함,STRUCTURE,법,제336조제1항제1호,0.95,제336조제1항제1호|법,2026-04-30
어음,정의함,LOGICAL,제360조제1항에 따라 발행된 어음,제360조제1항,0.95,어음|발행|제360조제1항,2026-04-30
어음,참조함,STRUCTURE,제360조제1항,제360조제1항,0.9,어음|제360조제1항,2026-04-30
전담중개업무의 범위 등,정의함,LOGICAL,법,제6조의3,0.6,전담중개업무의 범위 등|법,2026-04-30
대통령령으로 정하는 투자자,정의함,LOGICAL,다음 각 호의 투자자,제6조제10항,0.95,정의|투자자,2026-04-30
자,정의함,LOGICAL,제10조제2항,제10조제2항,0.95,자,2026-04-30
자,정의함,LOGICAL,법,제10조제3항제12호ㆍ제13호,0.95,자|법,2026-04-30
기관전용 사모집합투자기구,정의함,LOGICAL,4. 법,제9조제19항제1호,0.92,정의|기관전용 사모집합투자기구,2026-04-30
기관전용 사모집합투자기구,참조함,STRUCTURE,제9조제19항제1호,제9조제19항제1호,0.9,참조|제9조제19항제1호,2026-04-30
외국 집합투자기구,정의함,LOGICAL,외국 집합투자기구(법,제279조제1항,0.8,외국 집합투자기구|정의,2026-04-30
집합투자기구,한정함,ACTION,사모집합투자기구,제9조제19항,0.95,사모집합투자기구|집합투자기구,2026-04-30
사모집합투자기구,정의함,LOGICAL,사모집합투자기구에 상당하는 집합투자기구,제9조제19항,0.9,사모집합투자기구|집합투자기구,2026-04-30
부동산투자회사법,참조함,STRUCTURE,제2조제11호에 따른 벤처투자조합 6.,제2조제11호,0.95,부동산투자회사법|벤처투자조합,2026-04-30
부동산투자회사,정의함,LOGICAL,여신전문금융업법,제2조제1호,0.95,정의|여신전문금융업법,2026-04-30
신기술사업투자조합 ② 법,정의함,LOGICAL,제2조제14호의5,제2조제14호의5,0.95,신기술사업투자조합 ② 법|제2조제14호의5,2026-04-30
대통령령으로 정하는 방법,정의함,LOGICAL,법,제6조제10항,0.95,정의|법,2026-04-30
연계 제공,정의함,LOGICAL,제6조제10항제1호부터 제3호까지의 업무 및 제3항 각 호의 업무를 서로 연계하여 제공하는 것,제6조제10항제1호부터 제3호까지,0.95,연계 제공|업무 연계 제공,2026-04-30
업무,포함되어야 한다,ACTION,제6조제10항제2호 및 제3호,제6조제10항,0.95,업무|포함,2026-04-30
대통령령으로 정하는 업무,정의함,LOGICAL,법,제184조제6항제5호,0.99,대통령령으로 정하는 업무|법,2026-04-30
일반사모집합투자기구등,집행,ACTION,청약 또는 주문의 집행업무,제6조제10항,0.95,투자자재산|집행업무,2026-04-30
일반사모집합투자기구등,집행,ACTION,취득·처분 업무,제6조제10항,0.95,투자자재산|집행업무,2026-04-30
일반사모집합투자기구등,집행,ACTION,파생상품 매매 또는 그 중개·주선·대리업무,제6조제10항,0.95,투자자재산|집행업무,2026-04-30
일반사모집합투자기구등,집행,ACTION,환매조건부매매 또는 그 중개·주선·대리업무,제6조제10항,0.95,투자자재산|집행업무,2026-04-30
일반사모집합투자기구등,집행,ACTION,집합투자증권의 판매업무,제6조제10항,0.95,투자자재산|집행업무,2026-04-30
일반사모집합투자기구등,집행,ACTION,자문업무(금융 및 재무 등),제6조제10항,0.95,투자자재산|집행업무,2026-04-30
일반사모집합투자기구등,집행,ACTION,다른 투자자의 투자를 유치하거나 촉진하기 위한 업무,제6조제10항,0.95,투자자재산|집행업무,2026-04-30
출자,요구함,ACTION,일반 사모집합투자기구,제9조제19항제2호,0.95,출자|일반 사모집합투자기구,2026-04-30
출자,참조함,STRUCTURE,제9조제19항제2호,제9조제19항제2호,0.9,출자|제9조제19항제2호,2026-04-30
업무,정의함,LOGICAL,하는 업무,제271조의11제3항제2호,0.95,업무|정의,2026-04-30
업무,참조함,STRUCTURE,단서에서 같다,제271조의11제3항제2호,0.85,단서|참조,2026-04-30
금융투자업의 적용배제,정의함,LOGICAL,법,제7조,0.6,금융투자업의 적용배제|법,2026-04-30
파생결합증권,정의함,LOGICAL,다음 각 호의 요건을 모두 충족하는 파생결합증권을 제외한 파생결합증권,제7조제1항제2호,0.95,정의함|제외한,2026-04-30
파생결합증권,예외로함,LOGICAL,기초자산이 통화 또는 외국통화로서 지급하거나 회수하는 금전등이 그 기초자산과 다른 통화 또는 외국통화로 표시될 것,제7조제1항제2호,0.9,예외로함|기초자산이 통화 또는 외국통화,2026-04-30
파생결합증권,예외로함,LOGICAL,증권의 발행과 동시에 금융위원회가 정하여 고시하는 위험회피 목적의 거래가 이루어질 것,제7조제1항제2호,0.9,예외로함|위험회피 목적의 거래,2026-04-30
파생결합증권,예외로함,LOGICAL,사업에 필요한 자금을 조달하기 위하여 발행될 것,제7조제1항제2호,0.9,예외로함|자금 조달,2026-04-30
파생결합증권,예외로함,LOGICAL,그 밖에 총리령으로 정하는 발행요건 등을 충족할 것,제7조제1항제2호,0.9,예외로함|발행요건,2026-04-30
대통령령으로 정하는 계약에 따른 증권,정의함,LOGICAL,금적립계좌등,제7조제1항제3호,0.99,대통령령으로 정하는 계약에 따른 증권|금적립계좌등,2026-04-30
파생결합증권,정의함,LOGICAL,금적립계좌 또는 은적립계좌(투자자가 은행등에 금전을 지급하면 기초자산인 금(金) 또는 은(銀)의 가격 등에 따라 현재 또는 장래에 회수하는 금전등이 결정되는 권리가 표시된 것으로서 금융위원회가 정하여 고시하는 기준에 따른 파생결합증권),제4조,0.95,금적립계좌|은적립계좌|기초자산|금|은|가격|금전|금융위원회|고시,2026-04-30
파생결합증권,정의함,LOGICAL,그 밖에 증권 및 장외파생상품에 대한 투자매매업의 인가를 받은 자가 투자자와 체결하는 계약에 따라 발행하는 파생결합증권으로서 금융위원회가 투자에 따른 위험과 손익의 구조 등을 고려하여 고시하는 파생결합증권,제4조,0.95,증권|장외파생상품|투자매매업|인가|투자자|계약|발행|위험|손익|구조|금융위원회|고시,2026-04-30
대통령령으로 정하는 경우,정의함,LOGICAL,투자중개업자가 따로 대가 없이 금융투자상품에 대한 투자판단,제7조제4항,0.9,대통령령으로 정하는 경우|투자중개업자|대가 없이|금융투자상품,2026-04-30
투자판단,정의함,LOGICAL,제6조제7항에 따른 투자판단,제6조제7항,0.95,투자판단|제6조제7항에 따른 투자판단,2026-04-30
투자자,입금/출금,ACTION,계좌,제72조,0.95,입금|출금|계좌,2026-04-30
투자자,자동 적용,ACTION,법적 효력,제72조,0.9,계좌 입금/출금 자동 적용|의사 표시 없이|법적 효력,2026-04-30
단기금융집합투자기구,매수 또는 매도,ACTION,집합투자증권,제229조제5호,0.9,매수|매도|집합투자증권,2026-04-30
단기금융집합투자기구,매수 또는 매도,ACTION,증권을 환매를 조건으로,제229조제5호,0.9,매수|매도|환매조건,2026-04-30
단기금융집합투자기구,체결한,ACTION,투자중개업자와의 약정,제229조제5호,0.85,체결|약정|투자중개업자,2026-04-30
단기금융집합투자기구,일임받은,ACTION,투자자로부터 권한,제229조제5호,0.85,일임|권한|투자자,2026-04-30
