subject,relation,relation_category,object,article_number,confidence,concepts,created_at
금융회사등,요구함,ACTION,제3항의 주요 내용을 거래자에게 설명,제2조,0.93,설명 의무|금융위원회 정하는 방법,2026-04-15
실명거래의 확인 방법 및 절차 등,정함,STRUCTURE,대통령령,제2조,0.92,확인 방법|절차|대통령령,2026-04-15
금융회사등에 종사하는 자,제공하거나 누설을 금지함,ACTION,거래정보등을 타인에게 제공하거나 누설하는 행위,제4조,0.99,금융거래의 비밀보장,2026-04-15
금융회사등에 종사하는 자,거래정보등 제공을 요구하는 행위를 금지함,ACTION,거짓 또는 부정한 수단·방법으로 거래정보등 제공을 요구하는 행위,제4조,0.98,금융거래의 비밀보장,2026-04-15
거래정보등,제공 또는 제공 요구가 예외로 함,LOGICAL,법원의 제출명령·법관이 발부한 영장 등에 따른 제공 및 조세에 관한 법률에 따른 과세자료 제공 등,제4조,0.95,예외조항|법원의 제출명령|조세에 관한 법률,2026-04-15
거래 정보 제공,요구함,ACTION,조세에 관한 법률에 따른 질문·조사,제9조제1항,0.96,조세에 관한 법률|제9조제1항,2026-04-15
거래 정보 제공,요구함,ACTION,체납자의 배우자(사실상 혼인관계에 있는 사람 포함),제9조제1항,0.94,체납자|제9조제1항,2026-04-15
거래 정보 제공,요구함,ACTION,체납자의 6촌 이내 혈족,제9조제1항,0.94,체납자|제9조제1항,2026-04-15
거래 정보 제공,요구함,ACTION,체납자의 4촌 이내 인척,제9조제1항,0.94,체납자|제9조제1항,2026-04-15
금융감독원의 원장 및 예금보험 공사장,정의함,LOGICAL,제24조에 따른 금융감독원의 원장 및 예금보험 공사장,제24조,0.98,제24조|예금자보호법,2026-04-15
금융감독원의 원장 및 예금보험 공사장,참조함,STRUCTURE,제24조,제24조,0.95,제24조,2026-04-15
예금보험공사 사장,정의함,STRUCTURE,제3조,제3조,0.82,예금보험공사 사장|제3조 정의,2026-04-15
거래정보 제공,요구함,ACTION,금융위원회·금융감독원장·예금보험공사 사장,제3조,0.86,거래정보 제공|감독·검사 필요|필요성,2026-04-15
투자매매업자·투자중개업자,제공함,ACTION,거래정보등,제437조,0.99,거래정보 제공,2026-04-15
제437조,참조함,STRUCTURE,자본시장과 금융투자업에 관한 법률,제437조,0.98,거래소허가|정보교환 및 조사,2026-04-15
이상거래 심리 및 회원 감리,협조함,ACTION,외국거래소 등,제404조,0.96,협조|외국거래소,2026-04-15
이상거래 심리 및 회원 감리,예외로함,LOGICAL,금융위원회의 사전 승인,제404조,0.91,사전 승인|제한,2026-04-15
제5조제1항제1호부터 제4호까지,정의함,LOGICAL,금융실명거래 및 비밀보장에 관한 긴급재정경제명령,제5조제1항제1호~제4호,0.96,금융실명거래|비밀보장|긴급재정경제명령,2026-04-15
거래정보 등을 알게 된 자,금지함,ACTION,거래정보 등을 타인에게 제공·누설하거나 그 목적 외의 용도로 이용하는 행위,제4조제1항,0.99,거래정보 제공·누설 금지,2026-04-15
누구든지,금지함,ACTION,거래정보 등을 알게 된 자에게 거짓 또는 부정한 수단·방법으로 그 거래정보 등의 제공을 요구하는 행위,제4조제1항,0.97,거래정보 제공 요구 금지,2026-04-15
금융위원회 또는 금융감독원장,예외로함,LOGICAL,제4조제1항이 규정한 거래정보 제공·누설 금지,제4조제1항,0.95,예외 조항,2026-04-15
제1항·제4항을 위반하여 제공·누설된 거래정보 등을 취득한 자(그로부터 다시 취득한 자 포함),금지함,ACTION,거래정보 등을 타인에게 제공·누설하는 행위,제4조제1항,0.96,재취득자도 금지,2026-04-15
법률에 따라 거래정보 등을 제공을 요구하는 자,요구함,ACTION,"거래정보 등을 제공하되, 금융위원회가 정한 표준양식으로 해야 함",제4조제1항,0.94,법률에 근거한 요구|표준양식 사용,2026-04-15
정치자금법,참조함,STRUCTURE,제27조제2항 2,제27조제2항 2,0.99,정치자금법,2026-04-15
제52조제2항,참조함,STRUCTURE,금융실명거래 및 비밀보장에 관한 법률,제52조제2항,0.96,법령 인용|참조,2026-04-15
제52조제2항,참조함,STRUCTURE,공직자윤리법,제52조제2항,0.95,법령 인용|참조,2026-04-15
삭제,참조함,STRUCTURE,상속세 및 증여세법,제8조제5항,0.99,삭제|상속세 및 증여세법,2026-04-15
특정 금융거래정보의 보고 및 이용 등에 관한 법률,정의함,LOGICAL,법률,제83조제1항,0.99,특정 금융거래정보의 보고 및 이용 등에 관한 법률,2026-04-15
과세자료의 제출 및 관리에 관한 법률,정의함,LOGICAL,법률,제83조제1항 6.,0.99,과세자료의 제출 및 관리에 관한 법률|정의,2026-04-15
제6조제1항,근거함,STRUCTURE,법률 제20894호,제6조제1항,0.95,전문개정|위헌결정,2026-04-15
금융회사,제공함,ACTION,거래정보등,제4조의2,0.99,거래정보 제공,2026-04-15
금융회사등,요구함,ACTION,명의인에게 제공한 거래정보등의 주요 내용·사용 목적·제공받은 자·제공일 등을 서면으로 통보(제공일로부터 10일 이내),제4조제1항,0.96,거래정보 제공 통보 의무|10일 이내|서면 통보,2026-04-15
금융회사등,요구함,ACTION,"통보 대상 거래정보등의 요구자가 서면으로 통보 유예를 요청한 경우, 유예요청기간(6개월 이상인 경우 6개월) 동안 통보를 유예",제4조제1항,0.94,통보 유예|요청 사유|유예요청기간,2026-04-15
금융회사등,요구함,ACTION,"요구자가 지속적인 유예 사유를 제시하고 서면으로 반복 요청할 경우, 최초 요청일로부터 두 차례(제2항제1호 제외) 각각 3개월 범위 내에서 통보를 유예",제4조제1항,0.93,반복 유예 요청|두 차례|각 3개월,2026-04-15
거래정보 제공 통보 의무,정의함,LOGICAL,금융회사등이 명의인에게 제공한 거래정보등의 주요 내용·사용 목적·제공받은 자·제공일 등을 서면으로 통보해야 하는 의무,제4조제1항,0.9,거래정보 제공 통보 의무|금융회사등|명의인|서면 통보,2026-04-15
거래정보등의 제공을 요구하는 자,유예해야 함,ACTION,통보,제4조제1항제2호,0.96,통보 유예|6개월 범위,2026-04-15
거래정보등의 제공을 요구하는 자,예외로함,LOGICAL,조세에 관한 법률에 따라 제출의무가 있는 과세자료 등,제4조제1항제2호,0.92,예외,2026-04-15
거래정보 제공 요구자,요구함,ACTION,거래정보 제공,제4조,0.95,거래정보 제공 요구자|거래정보 제공,2026-04-15
제4조제1항,근거함,STRUCTURE,거래정보 제공 요구자,제4조,0.9,제4조제1항,2026-04-15
거래정보 제공 요구자,준용함,STRUCTURE,제4조 제1항부터 제4항까지,제4조,0.85,제4조 제1항|제4조 제2항|제4조 제3항|제4조 제4항,2026-04-15
제52조제2항 3,참조함,STRUCTURE,공직자윤리법,제52조제2항 3,0.95,공직자윤리법,2026-04-15
제6조제1항,정의함,LOGICAL,제6조제1항,제6조제1항,1.0,,2026-04-15
금융회사등,제공함,ACTION,거래정보등,제4조의3,0.96,거래정보 제공 내용 기록·관리,2026-04-15
금융회사등,요구함,ACTION,거래정보등의 제공내용 기록·관리,제4조의3,0.94,거래정보 제공 내용 기록·관리,2026-04-15
금융기관,기록·관리함,ACTION,거래정보 제공 사항,제4조제1항,0.97,거래정보 제공 기록,2026-04-15
금융기관,보관함,ACTION,거래정보등에 대한 기록,제4조제1항,0.95,5년 보관,2026-04-15
금융기관,기록함,ACTION,금융위원회가 정하는 표준 양식,제4조제1항,0.96,표준 양식 내용,2026-04-15
금융기관,적용함,STRUCTURE,감사원법,제4조제1항,0.9,법률 규정에 따른 적용,2026-04-15
금융기관,포함함,LOGICAL,요구자(담당자 및 책임자)의 인적사항·요구 내용·요구일 등,제4조제1항,0.93,표준 양식에 포함되는 사항,2026-04-15
제27조제2항 2.,참조함,STRUCTURE,정치자금법,제27조제2항 2.,0.95,정치자금법,2026-04-15
삭제,예외로함,LOGICAL,제8조제5항 4.,제8조제5항,0.96,삭제,2026-04-15
제8조제5항 5.,참조함,STRUCTURE,상속세 및 증여세법,제8조제5항,0.95,상속세 및 증여세법,2026-04-15
제6조제1항,정의함,LOGICAL,내용 없음,제6조제1항,0.35,조문|내용미제시,2026-04-15
금융위원회,보고함,ACTION,정기국회,제4조의4,0.99,업무|보고,2026-04-15
원천징수세율,정함,LOGICAL,이자 및 배당소득에 대한 소득세 원천징수세율을 90%로 정함(특정채권 이자소득은 20%/15% 적용),제5조,0.96,원천징수세율|이자 및 배당소득|특정채권,2026-04-15
제5조,참조함,STRUCTURE,소득세법,제5조,0.94,소득세법,2026-04-15
종합소득과세표준,합산을 금지함,ACTION,합산,제14조제2항,0.99,합산|종합소득과세표준,2026-04-15
금융위원회,조치를 하다,ACTION,금융회사등,제5조의2,0.95,행정처분|위반행위 시정명령|중지명령|공표명령|기관경고|기관주의,2026-04-15
금융위원회,요구함,ACTION,관계 행정기관의 장,제5조의2,0.9,행정제재처분 권한|조치 요구,2026-04-15
금융위원회,요구함,ACTION,금융회사등의 장,제5조의2,0.9,임원·직원 위반 시 조치 요구|해임|직무정지|문책경고|주의적 경고|면직|정직|감봉|견책,2026-04-15
관계 행정기관의 장,따라야 함,ACTION,제1항 또는 제2항에 따른 요구,제5조의2,0.85,정당한 사유가 없으면|요구 이행,2026-04-15
벌칙,정의함,LOGICAL,제6조,제6조,0.95,벌칙,2026-04-15
제3조제3항 또는 제4항,정의함,LOGICAL,조항,제3조제3항 또는 제4항,0.92,조항,2026-04-15
위반자,처벌함,ACTION,5년 이하의 징역 또는 5천만원 이하의 벌금,제4조,0.99,징역·벌금|5년 이하|5천만원 이하,2026-04-15
징역형과 벌금형,허용함,ACTION,병과(동시부과),제4조,0.97,병과|동시부과,2026-04-15
과태료,정의함,LOGICAL,벌칙,제7조,0.9,과태료|벌칙,2026-04-15
제3조,정의함,LOGICAL,없음,제3조,0.3,,2026-04-15
제4조의2제1항 및 제5항,상위조항,STRUCTURE,제4조,제4조의2제1항 및 제5항,0.85,조문구조,2026-04-15
적용 경우,정의함,LOGICAL,제4조의2제1항을 적용하는 경우,제4조의2제1항,0.96,한정|적용,2026-04-15
제4조의2제1항 제1항,참조함,STRUCTURE,제4조의2제1항,제4조의2제1항,0.9,참조,2026-04-15
금융회사등의 임원 또는 직원,부과함,ACTION,3천만원 이하의 과태료,제4조의3,0.99,과태료|임원|직원|금융회사|3천만원 이하,2026-04-15
금융위원회,부과·징수함,ACTION,과태료,제4조의3,0.97,과태료|대통령령|금융위원회,2026-04-15
양벌규정,정의함,LOGICAL,법인의 대표자·대리인·사용인·그 밖의 종업원 등이 그 법인 또는 개인의 업무에 관하여 공동으로 책임을 지는 규정,제8조,0.9,양벌규정|공동책임|법인대표자|대리인|사용인|종업원,2026-04-15
제6조,구조,STRUCTURE,내용 없음,제6조,0.5,조문,2026-04-15
행위자,부과함,ACTION,벌금·과태료,제7조,0.96,벌금·과태료 부과,2026-04-15
법인 또는 개인,면제함,SANCTION,벌금·과태료 부과,제7조,0.92,주의와 감독|위반행위 방지,2026-04-15
제7조의 위반행위,정의함,LOGICAL,위반행위,제7조,0.9,위반행위,2026-04-15
법령 간 우선순위,우선함,LOGICAL,다른 법률,제9조,0.98,일치하지 아니함|우선 적용,2026-04-15
법령 간 우선순위,우선함,LOGICAL,금융실명거래및비밀보장에관한긴급재정경제명령 시행 당시 같은 긴급재정경제명령보다 우선하여 적용하였던 법률,제9조,0.97,예외 적용|우선 적용,2026-04-15
제9조 제2항,예외로함,LOGICAL,제9조 제1항,제9조,0.95,예외 규정,2026-04-15
금융위원회,위탁함,ACTION,금융감독원장,제10조,0.99,권한 위탁,2026-04-15
권한 위탁,정의함,LOGICAL,금융위원회가 이 법에 따른 권한의 일부를 대통령령으로 정하는 바에 따라 금융감독원장에게 위탁하는 행위,제10조,0.95,권한 위탁,2026-04-15
