subject,relation,relation_category,object,article_number,confidence,concepts,created_at
최대 원금손실 가능금액,정의함,LOGICAL,금액,제2조제7호,0.95,정의|금액,2026-04-28
집합투자증권,정의함,LOGICAL,집합투자재산 중 영,제2조제7호,0.92,집합투자증권 정의|정의함,2026-04-28
금융위원회,정하고 고시하다,ACTION,집합투자증권,제2조제7호,0.88,금융위원회|정하고 고시하다,2026-04-28
집합투자증권,정의함,LOGICAL,제2조제7호 가목 및 라목의 금융투자상품에 운용하는 비중과 파생상품 매매에 따른 위험평가액이 집합투자기구 자산총액에 차지하는 비중의 합계가 100분의 20을 초과하는 집합투자기구의 집합투자증권을 말한다.,제2조제7호,0.95,집합투자증권|정의|비중|위험평가액|자산총액|100분의 20,2026-04-28
집합투자증권,예외로함,LOGICAL,다음 각 호의 요건을 모두 충족하는 집합투자기구의 집합투자증권,제2조제7호,0.9,집합투자증권|예외|요건,2026-04-28
상장규정,정의함,LOGICAL,제390조에 따른 상장규정,제390조,0.95,상장규정,2026-04-28
거래상대방,예외로함,LOGICAL,장외 파생상품 거래,제390조,0.9,상장규정 요건 충족,2026-04-28
상장규정,참조함,STRUCTURE,제390조,제390조,0.9,상장규정,2026-04-28
집합투자기구,정의함,LOGICAL,고난도금융투자상품,제246조,0.92,고난도금융투자상품 정의|집합투자기구 조건 충족,2026-04-28
가목 및 라목,정의함,LOGICAL,운용 비중,제2조제7호,0.85,운용 비중|가목 및 라목,2026-04-28
파생상품 매매에 따른 위험평가액,정의함,LOGICAL,비중,제2조제7호,0.8,파생상품 위험평가액|비중,2026-04-28
집합투자재산 중 제2항의 집합투자증권,정의함,LOGICAL,비중,제2조제7호,0.8,집합투자증권|비중,2026-04-28
파생상품 위험평가액,산정한다,ACTION,제4-54조에 따른 파생상품 위험평가액 산정기준,제2조제7호,0.95,파생상품 위험평가액 산정,2026-04-28
파생상품 위험평가액,참조함,STRUCTURE,제4-54조,제2조제7호,0.9,파생상품 위험평가액 산정,2026-04-28
파생상품 위험평가액,예외로함,LOGICAL,한국금융투자협회가 정하는 파생상품 매매,제2조제7호,0.85,파생상품 위험평가액 산정|헤지목적 거래,2026-04-28
집합투자재산,정의함,LOGICAL,투자일임재산 및 신탁재산,제2조제8호 및 제9호,0.95,집합투자재산|투자일임재산|신탁재산|정의,2026-04-28
최대 원금손실 가능금액,정의함,LOGICAL,제1항제2호에 따른 금액,제2조제8호 및 제9호,0.95,최대 원금손실 가능금액|제1항제2호|정의,2026-04-28
투자일임계약,정의함,LOGICAL,합계가 100분의 20을 초과하는 투자일임계약,제2조제8호,0.95,정의함|합계 20% 초과,2026-04-28
투자일임계약,준용함,STRUCTURE,금융위원회가 정하여 고시하는 기준,제2조제8호,0.9,금융위원회 기준,2026-04-28
투자일임계약,상위조항,STRUCTURE,제2조제8호,제2조제8호,0.9,상위조항,2026-04-28
금전신탁계약,정의함,LOGICAL,금융위원회가 정하여 고시하는 기준에 해당하는 금전신탁계약,제2조제9호,0.95,정의|금융위원회 기준,2026-04-28
금전신탁계약,정의함,LOGICAL,합계가 100분의 20을 초과하는 신탁계약,제2조제9호,0.9,정의|20% 기준,2026-04-28
금융투자상품,요구함,ACTION,비중 2,제2조제7호,0.9,비중|운용,2026-04-28
파생상품 매매에 따른 위험평가액,산정기준,STRUCTURE,제4항,제2조제7호,0.85,산정기준|제4항,2026-04-28
파생상품 매매에 따른 위험평가액,정의함,LOGICAL,비중 제1-3조(해외 파생상품거래),제2조제7호,0.8,비중|제1-3조,2026-04-28
거래,정의함,LOGICAL,대륙간 거래소의 규정에 따라 장외에서 이루어지는 에너지거래,제5조제6호,0.95,거래|정의|장외 거래|대륙간 거래소 규정,2026-04-28
거래,정의함,LOGICAL,일본 금융상품거래법에 따라 장외에서 이루어지는 외국환 거래,제5조제6호,0.95,거래|정의|장외 거래|일본 금융상품거래법,2026-04-28
거래,정의함,LOGICAL,유럽연합의 금융상품시장지침에 따라 장외에서 이루어지는 외국환 거래,제5조제6호,0.95,거래|정의|장외 거래|유럽연합 금융상품시장지침,2026-04-28
거래,정의함,LOGICAL,영국 금융감독청의 업무행위감독기준에 따라 장외에서 이루어지는 외국환 거래,제5조제6호,0.95,거래|정의|장외 거래|영국 금융감독청 업무행위감독기준,2026-04-28
제6조제2항제2호,참조함,STRUCTURE,제2조제6호가목2,제6조제2항제2호,0.3,제2조제6호가목2,2026-04-28
금융위원회가 정하여 고 시하는 자,정의함,LOGICAL,법인세법 시행규칙,제14조제1항제2호,0.95,정의함|금융위원회가 정하여 고 시하는 자,2026-04-28
자,정의함,LOGICAL,제56조의2제1항 및 제2항,제56조의2제1항 및 제2항,0.9,자,2026-04-28
자,참조함,STRUCTURE,제56조의2제1항 및 제2항,제56조의2제1항 및 제2항,0.95,자,2026-04-28
금융위원회가 정하여 고시하는 경우,정의함,LOGICAL,다음 각 호를 모두 충족하는 경우,제14조제3항,0.95,정의|조건,2026-04-28
금융위원회가 정하여 고시하는 경우,조건이다,LOGICAL,일시적으로 발생하였을 것,제14조제3항,0.9,조건|일시적,2026-04-28
금융위원회가 정하여 고시하는 금 액,정의함,LOGICAL,주권(최초 모집 이전에 발행된 주권은 제외한다) 발행금액의 100분의 90에 해당하는 금액,제6조제4항제14호가목,0.95,금액 정의|주권 발행금액 비율,2026-04-28
금융위원회가 정하여 고시하는 기관,정의함,LOGICAL,증권금융회사 또는 신탁업자(최초 모집 이전에 발행된 주권을 취득한 자와 그 특수관계인은 제외한다),제6조제4항제14호가목,0.95,정의|금융위원회가 정하여 고시하는 기관,2026-04-28
금융위원회가 정하여 고시하는 경우,정의함,LOGICAL,다음 각 호의 어느 하나에 해당 하는 경우를 말한다. 1. 법,제6조제4항제14호나목,0.95,정의함|금융위원회가 정하여 고시하는 경우,2026-04-28
주식매수청구권,인출,ACTION,금전,제165조의5,0.85,주식매수청구권|인출|금전,2026-04-28
지급자,요구함,ACTION,예치자금등,제6조제4항제14호가목,0.9,지급자 의무|예치자금등 지급,2026-04-28
예치자금등,정의함,LOGICAL,예치 또는 신탁한 금전,제6조제4항제14호가목,0.95,예치자금등 정의,2026-04-28
지급자,준용함,STRUCTURE,제5항제2호,제6조제4항제14호가목,0.85,제5항제2호 준용,2026-04-28
금융위원회,정하여 고시하는,ACTION,규모,제6조제4항제14호다목,0.95,규모 정의|금융위원회 규정,2026-04-28
금융위원회가 정하여 고시하는 규모,정의함,LOGICAL,"1,000억원",제6조제4항제14호다목,0.99,규모 정의|금융위원회 규정,2026-04-28
금융위원회,정하는,ACTION,기준,제6조제4항제14호사목,0.95,정하는|기준,2026-04-28
기업인수목적회사,지급,ACTION,주주,제6조제4항제14호,0.95,지급|주주|주권 보유 비율,2026-04-28
기업인수목적회사,해산,ACTION,해산,제6조제4항제14호,0.9,기업인수목적회사 해산,2026-04-28
증권시장 상장,예외로함,LOGICAL,영,제6조제4항제14호마목,0.9,증권시장 상장|기한 내|영,2026-04-28
합병등기,과태료대상임,SANCTION,법,제6조제4항제14호바목,0.95,합병등기|기한 내|완료하지 못한,2026-04-28
기업인수목적회사,폐지,ACTION,상장,390,0.95,상장폐지|기업인수목적회사,2026-04-28
기업인수목적회사,예외로함,LOGICAL,다른 법인이 상장되는 경우,390,0.85,상장폐지|합병|예외,2026-04-28
지분증권 투자매매업자,매매할 수 있다,ACTION,기업인수목적회사가 발행한 영(주식),제6조제4항제14호다목,0.85,지분증권 투자매매업자|기업인수목적회사,2026-04-28
소유자,요구함,ACTION,증권,제139조제1호,0.95,5% 소유|발행총액의 100분의 5 이상,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,근로자퇴직급여 보장법에 따른 중소기업퇴직연금기금,제6조제7항,0.99,정의|금융위원회|고시,2026-04-28
운영하는 자,정의함,LOGICAL,제23조의2에 따라 운영하는 자를 말한다.,제23조의2,0.95,운영하는 자 정의,2026-04-28
위험회피 목적의 거래,정의함,LOGICAL,"장외파생상품 거래로서 위험회피대상인 파생결합증권과 장외파생상품의 기초자산이 동일하고 손익의 변화방향이 반대이며, 액면금액과 명목원금이 동일하고 계약기간이 동일한 거래",제7조제1항제2호,0.95,위험회피 목적|장외파생상품 거래|정의,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,다음 4개의 요건을 모두 충족하는 것,제7조제2항제1호,0.95,정의|조건,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,투자자가 금전등을 지급한 날에 파생결합증권이 발행될 것,제7조제2항제1호,0.95,정의|조건,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,파생결합증권의 계약기간 동안 매 영업일마다 청약 및 발행이 가능할 것,제7조제2항제1호,0.95,정의|조건,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,파생결합증권의 계약기간 동안 매 영업일마다 투자자가 그 파생결합증권을 매도하여 금전 또는 실물로 회수할 수 있을 것,제7조제2항제1호,0.95,정의|조건,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,발행인이 파생결합증권의 발행을 통하여 조달한 자금의 일부를 투자자에게 지급할 실물의 매입을 위하여 사용할 것,제7조제2항제1호,0.95,정의|조건,2026-04-28
파생결합증권,정의함,LOGICAL,금융투자업자가 발행한 파생결합증권(기초자산이 금 또는 은인 파생결합증권에 한한다)으로서 제2항 각 호의 요건을 모두 충족하는 파생결합증권,제7조제2항제2호,0.95,금융위원회가 고시|기초자산이 금 또는 은|제2항 각 호의 요건,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,농업협동조합,제7조제4항제3호다목,0.95,정의|자격,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,수산업협동조합,제7조제4항제3호다목,0.95,정의|자격,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,신용협동조합,제7조제4항제3호다목,0.95,정의|자격,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,새마을금고,제7조제4항제3호다목,0.95,정의|자격,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,체신관서,제7조제4항제3호다목,0.95,정의|자격,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,창업투자회사,제7조제4항제3호다목,0.95,정의|자격,2026-04-28
금융위원회가 정하여 고시하는 자,정의함,LOGICAL,일반투자자(투자일임계약 체결자),제7조제4항제3호다목,0.95,정의|자격,2026-04-28
자,요구함,ACTION,투자일임재산,제7조제4항제3호,0.95,조건부매수|운영,2026-04-28
외국 투자매매업자,요구함,ACTION,인정신청서 제출,제7조제4항제5호,0.95,인정신청서|제출,2026-04-28
외국 투자매매업자,요구함,ACTION,7일 전까지 제출,제7조제4항제5호,0.9,7일 전|제출,2026-04-28
외국 투자매매업자,예외로함,LOGICAL,국채증권 또는 정부가 원리금 지급 보증한 채무증권,제7조제4항제5호,0.85,국채증권|정부보증채무증권,2026-04-28
인정신청서,정의함,LOGICAL,상호,제7조제4항제5호,0.9,상호,2026-04-28
인정신청서,정의함,LOGICAL,본점 또는 주된 사무소 소재지,제7조제4항제5호,0.9,본점|주된 사무소 소재지,2026-04-28
인정신청서,정의함,LOGICAL,자본금 또는 출자금,제7조제4항제5호,0.9,자본금|출자금,2026-04-28
인정신청서,정의함,LOGICAL,대표자에 관한 사항,제7조제4항제5호,0.9,대표자,2026-04-28
인수업무,정의함,LOGICAL,인수업무(이하 이 조에서 '인수업무'라 한다),제85조제3호,0.9,인수업무|정의,2026-04-28
법인,요구함,ACTION,서류,제85조제3호,0.95,인수업무|첨부,2026-04-28
인정 신청자,요구함,ACTION,인정,제7조제4항제5호가목,0.95,인정 기준,2026-04-28
인정 신청자,요구함,ACTION,인정을 받고자 하는 업무와 동종의 업무를 외국에서 3년 이상 계속해서 영위하고 있을 것,제7조제4항제5호가목,0.92,인정 기준,2026-04-28
인정 신청자,요구함,ACTION,인정신청일 현재 원화로 환산한 자기자본이 500억원 이상일 것,제7조제4항제5호가목,0.92,인정 기준,2026-04-28
인정 기준,정의함,LOGICAL,인정을 받고자 하는 업무와 동종의 업무를 외국에서 3년 이상 계속해서 영위하고 있을 것,제7조제4항제5호가목,0.97,인정 기준,2026-04-28
인정 기준,정의함,LOGICAL,인정신청일 현재 원화로 환산한 자기자본이 500억원 이상일 것,제7조제4항제5호가목,0.97,인정 기준,2026-04-28
인정 신청서,참조함,STRUCTURE,제2항,제7조제4항제5호가목,0.85,서식 및 작성방법,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,"다음 각 호의 요건을 모두 충족하는 것을 말한다. 다만, 제3호ㆍ제4호의 경우 그 위반 등의 정도가 경미하다고 인정되는 경우는 제외한다.",제7조제4항제5호의2나목,0.97,정의|요건 충족|예외 제외,2026-04-28
제3호ㆍ제4호,예외로함,LOGICAL,위반 정도가 경미한 경우,제7조제4항제5호의2나목,0.85,예외|경미한 위반,2026-04-28
금융관련법령,정의함,LOGICAL,독점규제 및 공정거래에 관한 법률 및 조세범 처벌법 (외국 관련법령 포함),제16조제8항제2호가목,0.95,금융관련법령 정의|법률 포함,2026-04-28
금융관련법령,예외로함,LOGICAL,벌금형 이상에 상당하는 형사처벌을 받은 사실,제16조제8항제2호가목,0.9,형사처벌 제외|정의 조건,2026-04-28
지점,요구함,ACTION,업무의 전부정지 후 3년 기간,제16조제8항제2호라목,0.95,업무의 전부정지|폐쇄·정지 후 기간,2026-04-28
지점,요구함,ACTION,업무의 일부정지 후 2년 기간,제16조제8항제2호라목,0.95,업무의 일부정지|폐쇄·정지 후 기간,2026-04-28
지점,요구함,ACTION,"지점, 그 밖의 영업소의 폐쇄 또는 그 업무의 전부나 일부의 정지 후 1년 기간",제16조제8항제2호라목,0.95,지점 폐쇄|폐쇄·정지 후 기간,2026-04-28
금융기관 등,정의함,LOGICAL,"상호저축은행, 여신전문금융회사, 제2-1조제1항제1호부터 제5호까지의 금융기관",제24조제9호,0.95,정의함|금융기관 등,2026-04-28
파생결합증권,정의함,LOGICAL,제6-1조제11호의 주식워런트증권,제7조의3제1항제3호,0.99,정의함|파생결합증권 정의,2026-04-28
금융위원회,정의함,LOGICAL,금융투자업자,제10조제3항제17호가목,0.95,정의함|금융투자업자 정의,2026-04-28
단서에 따른 금융투자업자,정의함,LOGICAL,금융투자업자,31조제3항,0.7,단서에 따른 금융투자업자|금융투자업자,2026-04-28
자,정의함,LOGICAL,각 목의 기준을 모두 충족하는 자,제35조제2항제2호,0.99,자|각 목의 기준을 모두 충족하는,2026-04-28
사채권 및 기업어음증권,정의함,LOGICAL,제4조제3항에 따른 사채권(A등급 이하) 및 기업어음증권(A2등급 이하) 2. 법,제4조제3항,0.95,사채권|기업어음증권|A등급 이하|A2등급 이하,2026-04-28
지분증권,정의함,LOGICAL,제4조제4항에 따른 지분증권 3. 법,제4조제4항,0.95,지분증권|정의,2026-04-28
지분증권,참조함,STRUCTURE,제4조제4항,제4조제4항,0.9,지분증권|참조,2026-04-28
파생결합증권,정의함,LOGICAL,제4조제7항,제4조제7항,0.95,파생결합증권 정의|제4조제7항에 따른,2026-04-28
집합투자증권,정의함,LOGICAL,"제9조제21항에 따른 집합투자증권(단, 법 ...)",제9조제21항,0.95,집합투자증권|정의,2026-04-28
사모집합투자기구,정의함,LOGICAL,집합투자증권,제9조제19항,0.9,집합투자증권|사모집합투자기구,2026-04-28
증권집합투자기구,금지함,ACTION,집합투자증권,229조제1호,0.95,증권집합투자기구의 집합투자증권,2026-04-28
소득액,정의함,LOGICAL,본인의 직전년도 소득액이 1억원 이상이거나 본인과 그 배우자의 직전년도 소득액의 합계금액이 1억5천만원 이상,제10조제3항제17호다목,0.95,정의|소득액|조건,2026-04-28
금융위원회,정하는,ACTION,자산 기준,제10조제3항제17호다목,0.95,정하는|자산 기준,2026-04-28
자산 기준,정의함,LOGICAL,본인과 그 배우자의 총자산가액 중 차감한 금액이 5억원 이상,제10조제3항제17호다목,0.97,정의함|자산 기준,2026-04-28
자산 기준,예외로함,LOGICAL,본인 또는 그 배우자가 소유하는 부동산에 거주중인 경우 해당 부동산의 가액,제10조제3항제17호다목,0.9,예외로함|부동산 가액,2026-04-28
자,정의함,LOGICAL,"금융위원회가 정하여 고시하는 금융 관련 전문성 요건을 총족하고, 다음 각 호의 어느 하나에 해당하는 자(해당 분야에서 1년 이상 종사)",제10조제3항제17호다목,0.95,자|금융위원회|전문성 요건|총족|공인회계사|감정평가사|변호사|변리사|세무사|법|1년 이상 종사,2026-04-28
시험에 합격한 자,정의함,LOGICAL,투자운용인력의 능력을 검증할 수 있는 시험에 합격한 자,제286조,0.95,시험에 합격한 자|투자운용인력의 능력 검증 시험,2026-04-28
시험에 합격한 자,정의함,LOGICAL,재무위험관리사 시험에 합격한 자,제285조제3항제1호,0.95,시험에 합격한 자|재무위험관리사 시험,2026-04-28
시험에 합격한 자,정의함,LOGICAL,이와 준하는 국제 자격증 소지자,제285조제3항제1호,0.95,시험에 합격한 자|국제 자격증,2026-04-28
자,갖춘,ACTION,등록요건,제286조제1항제3호,0.9,주요직무 종사자|등록요건,2026-04-28
자,정의함,LOGICAL,주요직무 종사자,제286조제1항제3호,0.8,주요직무 종사자,2026-04-28
자,제출,ACTION,협회,제10조제3항제16호가목,0.95,자료 제출|제10조제3항제16호가목에 따라,2026-04-28
제출인,제출함,ACTION,관련 자료를 포함한 서류,제10조제3항제17호가목,0.95,제출|서류|관련 자료,2026-04-28
제출인,제출함,ACTION,협회 또는 금융투자업자,제10조제3항제17호가목,0.9,제출|협회|금융투자업자,2026-04-28
관련 자료,첨부,ACTION,법인등기부등본 또는 신분증사본,제10조제3항제17호가목,0.95,서류 첨부|관련 자료,2026-04-28
관련 자료,첨부,ACTION,금융기관의 금융투자상품 잔고증명서 또는 이와 유사한 서류,제10조제3항제17호가목,0.95,서류 첨부|관련 자료,2026-04-28
관련 자료,첨부,ACTION,소득액 또는 재산가액 또는 전문성 요건을 증명할 수 있는 서류,제10조제3항제17호가목,0.95,서류 첨부|관련 자료,2026-04-28
제출인,제한,LOGICAL,제10조제3항제17호가목,제10조제3항제17호가목,0.9,제출인|제한,2026-04-28
제10조제3항제17호가목에 따른 제출인,한정한다,LOGICAL,제출인,제10조제3항제17호가목,0.95,제출인|제한,2026-04-28
제출인,발급,ACTION,전문투자자 확인증,제10조,0.95,전문투자자 확인증|발급|제출인,2026-04-28
제출인,부여,ACTION,고유번호,제10조,0.9,고유번호|부여|제출인,2026-04-28
제출인,확인,ACTION,제10조제3항제16호나목 및 다목의 요건,제10조,0.9,요건|확인|제출인,2026-04-28
제10조제3항제17호가목에 따라 금융투자업자에게 제출한 제1항의 서류,정의함,LOGICAL,제출한 날부터 2년간 유효,제10조제3항제17호가목,0.95,유효기간|제출일,2026-04-28
협회,요구함,ACTION,그 명부를 기록ㆍ유지,제10조제3항제17호가목,0.95,기록|유지,2026-04-28
제출인,산정한다,ACTION,그 잔고를 신고일 직전일(공휴일 제외)의 외국환거래규정 제1-2조제7호에 따른 매매기준율 또는 재정된 매매기준율에 따라 원화로 환산,제10조제3항제17호가목,0.95,환산|매매기준율|재정된 매매기준율,2026-04-28
국내 주소 보유자,정하다,ACTION,대리인,제10조제3항제18호라목,0.95,대리인 지정|제출인 대리,2026-04-28
금융위원회가 정하여 고시하는 업종을 하는 자,정의함,LOGICAL,"통계법에 따라 국가데이터처장이 고시하는 한국표준산업분류상 그 외 기타 금융지원 서비스업(단, 기업의 IT 관련 업무 수행으로 인한 매출액이 해당 기업의 총매출액의 과반 이상인 경우에 해당한다)을 하는 자",제14조의5제1항제2호,0.95,정의|업종,2026-04-28
금융위원회가 정하여 고시하는 업종을 하는 자,정의함,LOGICAL,중소기업창업지원법 시행령,제14조의5제1항제2호,0.95,정의|법령,2026-04-28
공익을 목적으로 하는 자,정의함,LOGICAL,부동산업을 하는 자 중 관계 법령에 따라 허가ㆍ인가ㆍ승인ㆍ지정 등을 받은 자,제4조제2호,0.95,공익을 목적으로 하는 자|허가ㆍ인가ㆍ승인ㆍ지정,2026-04-28
금융위원회가 정하여 고시하는 분야,정의함,LOGICAL,영 제1항제2호 각 목의 어느 하나에 해당하는 업종을 제외한 분야,제14조의5제2항제2호가목,0.99,정의함|금융위원회가 정하여 고시하는 분야,2026-04-28
금융위원회가 정하여 고시하는 분야,예외로함,LOGICAL,영 제1항제2호 각 목의 어느 하나에 해당하는 업종,제14조의5제2항제2호가목,0.95,예외로함|금융위원회가 정하여 고시하는 분야,2026-04-28
금융위원회가 정하여 고시하는 기준,정의함,LOGICAL,사업의 수익 지분 중 중소기업 비중이 50% 이상인 것,제14조의5제2항제2호나목,0.99,정의함|금융위원회가 정하여 고시하는 기준,2026-04-28
금융위원회가 정하여 고시하는 금융기관,정의함,LOGICAL,금융기관(집합투자증권의 투자매매업 또는 투자중개업을 영위하는 경우에 한한다),제16조제1항제8호,0.95,정의|금융위원회가 정하여 고시하는 금융기관|금융기관,2026-04-28
금융위원회가 정하여 고시하는 금융기관,참조함,STRUCTURE,신용협동조합법,제16조제1항제8호,0.9,참조|신용협동조합법,2026-04-28
농업협동조합법,참조함,STRUCTURE,제2조제1호의 신용협동조합 2,제2조제1호의 신용협동조합 2,0.9,참조|법률,2026-04-28
신용사업을 영위하는 조합,정의함,LOGICAL,수산업협동조합법,제2조제1호,0.97,신용사업을 영위하는 조합|수산업협동조합법,2026-04-28
조합,정의함,LOGICAL,신용사업을 영위하는 조합,제2조제4호의,0.95,조합|신용사업을 영위하는 조합,2026-04-28
새마을금고,정의함,LOGICAL,「새마을금고법」에 따른 새마을금고,제2조제4호의,0.95,새마을금고|새마을금고법에 따른 새마을금고,2026-04-28
체신관서,정의함,LOGICAL,「우체국 예금ㆍ보험에 관한 법률」에 따른 체신관서,제2조제4호의,0.95,체신관서|우체국 예금ㆍ보험에 관한 법률에 따른 체신관서,2026-04-28
금융위원회가 정하여 고시하는 경우,정의함,LOGICAL,최대주주인 법인,제16조제7항,0.95,정의|법인,2026-04-28
금융위원회가 정하여 고시하는 경우,참조함,STRUCTURE,금융위원회의 설치 등에 관한 법률,제16조제7항,0.9,법률|금융위원회,2026-04-28
금융회사,정의함,LOGICAL,"검사대상기관으로서 설립근거 법에 따른 소유한도 유무, 주식소유의 분산정도 등을 고려하여 금융회사의 최대주주가 그 금융회사를 사실상 지배하고 있지 아니하다고 금융위원회가 인정하는 경우",제38조,0.95,정의|검사대상기관|금융위원회 인정,2026-04-28
금융투자업인가 절차,준용함,STRUCTURE,별 표 1,제2-2조,0.9,절차|별 표 1,2026-04-28
신청인,제출하여야 한다,ACTION,별지 제1호부터 별지 제3호까지의 신청서(첨부서류 포함),제2-2조,0.95,제출|신청인|금융위원회,2026-04-28
금융위원회,발급하여야 한다,ACTION,별지25의 인가증 또는 등록증,제2-2조,0.9,발급|금융위원회|인증서,2026-04-28
금융위원회,발급할 수 있다,ACTION,별지26의 인가확인서 또는 등록확인서,제2-2조,0.85,발급|금융위원회|인증서,2026-04-28
심사 중단 기간,정의함,LOGICAL,금융위원회가 정하여 고시하는 기간,제2조제3호,0.95,심사 중단 기간 정의|금융위원회 고시,2026-04-28
심사 중단 기간,정의함,LOGICAL,소송·조사·검사 등 중대한 영향이 있을 때,제2조제3호,0.9,심사 중단 기간 정의|중대한 영향,2026-04-28
금융위원회,권한을가짐,ACTION,심사 재개,제2조제3호,0.9,금융위원회 권한|심사 재개,2026-04-28
심사 중단 기간,예외로함,LOGICAL,심사 재개 시까지의 기간,제2조제3호,0.85,심사 중단 기간 제한|심사 재개 시까지,2026-04-28
금융위원회가 정하여 고시하는 기간,정의함,LOGICAL,제2-3조의 본문과 단서를 준용한 기간,제11조의2제3호,0.99,정의함|제2-3조의 본문과 단서를 준용한 기간,2026-04-28
인가심사,간주함,LOGICAL,등록검토,제2조의2제3호,0.9,간주|대체,2026-04-28
심사,간주함,LOGICAL,검토,제2조의2제3호,0.9,간주|대체,2026-04-28
금융위원회가 정하여 고시하는 기간,정의함,LOGICAL,제 2-3조의 본문과 단서를 준용한 기간,제3조제3호,0.95,정의|준용,2026-04-28
인가심사,간주함,LOGICAL,예비인가심사,제3조제3호,0.9,간주|정의,2026-04-28
제13조제4항,참조함,STRUCTURE,제2조제6호가목2,제13조제4항,0.1,,2026-04-28
금융위원회,권한을가짐,ACTION,조건,제16조의2제5항,0.95,지분 유지 및 양도제한|조건,2026-04-28
지분 유지 및 양도제한에 관한 사항,정의함,LOGICAL,인가일로부터 3년을 초과하지 않는 범위 내에서의 지분의 유지 및 양도제한,제16조의2제5항,0.9,지분 유지 및 양도제한|인가일|3년,2026-04-28
지분 유지 및 양도제한에 관한 사항,예외로함,LOGICAL,가. 최대주주의 지위의 변동을 초래하지 아니하는 자본금의 증액 또는 발행주식의 양도 나. 법령에 따른 의무의 이행 다. 그 밖에 금융위원회가 최대주주의 지위 또는 지분의 이전이나 양도의 적정성을 인정한 경우,제16조의2제5항,0.85,예외|자본금 증액|법령 의무 이행|적정성 인정,2026-04-28
